id	label	model
142320	None	advanced-banglabert
858204	None	advanced-banglabert
263067	None	advanced-banglabert
63819	None	advanced-banglabert
775378	None	advanced-banglabert
409939	Abusive	advanced-banglabert
716485	None	advanced-banglabert
761526	Political Hate	advanced-banglabert
886472	Profane	advanced-banglabert
152645	None	advanced-banglabert
221364	Political Hate	advanced-banglabert
556506	None	advanced-banglabert
236533	None	advanced-banglabert
4379	Profane	advanced-banglabert
307516	None	advanced-banglabert
787815	None	advanced-banglabert
31923	None	advanced-banglabert
512921	None	advanced-banglabert
650522	Profane	advanced-banglabert
416627	Abusive	advanced-banglabert
272517	None	advanced-banglabert
289810	None	advanced-banglabert
421983	Profane	advanced-banglabert
514310	Profane	advanced-banglabert
379021	None	advanced-banglabert
502889	Abusive	advanced-banglabert
568411	None	advanced-banglabert
99250	Political Hate	advanced-banglabert
914889	None	advanced-banglabert
340597	Profane	advanced-banglabert
83400	None	advanced-banglabert
703754	None	advanced-banglabert
61782	None	advanced-banglabert
365423	Profane	advanced-banglabert
728829	None	advanced-banglabert
191066	None	advanced-banglabert
103470	None	advanced-banglabert
290333	None	advanced-banglabert
558332	None	advanced-banglabert
482595	None	advanced-banglabert
735663	None	advanced-banglabert
118805	Abusive	advanced-banglabert
811159	None	advanced-banglabert
761370	Profane	advanced-banglabert
587816	Abusive	advanced-banglabert
484019	Political Hate	advanced-banglabert
461001	None	advanced-banglabert
170739	Abusive	advanced-banglabert
209203	Profane	advanced-banglabert
346806	Abusive	advanced-banglabert
117959	Political Hate	advanced-banglabert
536538	None	advanced-banglabert
278051	Abusive	advanced-banglabert
410660	Profane	advanced-banglabert
21797	None	advanced-banglabert
611401	None	advanced-banglabert
117360	Profane	advanced-banglabert
800626	None	advanced-banglabert
467625	Abusive	advanced-banglabert
406265	None	advanced-banglabert
317916	Profane	advanced-banglabert
664064	None	advanced-banglabert
114385	Political Hate	advanced-banglabert
684851	None	advanced-banglabert
462934	None	advanced-banglabert
84786	None	advanced-banglabert
774529	None	advanced-banglabert
650310	None	advanced-banglabert
597368	Abusive	advanced-banglabert
316158	None	advanced-banglabert
802473	Profane	advanced-banglabert
201286	None	advanced-banglabert
352254	None	advanced-banglabert
657837	None	advanced-banglabert
882420	None	advanced-banglabert
388956	Profane	advanced-banglabert
429179	Religious Hate	advanced-banglabert
593920	Political Hate	advanced-banglabert
851216	None	advanced-banglabert
626877	Political Hate	advanced-banglabert
724661	Political Hate	advanced-banglabert
587009	None	advanced-banglabert
902677	None	advanced-banglabert
62267	Abusive	advanced-banglabert
397574	None	advanced-banglabert
528572	Abusive	advanced-banglabert
519976	None	advanced-banglabert
8834	Abusive	advanced-banglabert
664684	Abusive	advanced-banglabert
556944	None	advanced-banglabert
605199	None	advanced-banglabert
681973	None	advanced-banglabert
751924	None	advanced-banglabert
859340	None	advanced-banglabert
938930	None	advanced-banglabert
270188	Political Hate	advanced-banglabert
642376	Political Hate	advanced-banglabert
218828	Political Hate	advanced-banglabert
385211	Abusive	advanced-banglabert
371933	None	advanced-banglabert
492912	None	advanced-banglabert
741682	Profane	advanced-banglabert
73903	None	advanced-banglabert
320611	None	advanced-banglabert
288098	None	advanced-banglabert
582958	None	advanced-banglabert
595433	Political Hate	advanced-banglabert
520279	None	advanced-banglabert
347161	Abusive	advanced-banglabert
648433	Political Hate	advanced-banglabert
365914	None	advanced-banglabert
373969	Abusive	advanced-banglabert
474989	Political Hate	advanced-banglabert
622573	None	advanced-banglabert
120673	Abusive	advanced-banglabert
687064	None	advanced-banglabert
235531	Profane	advanced-banglabert
776252	Profane	advanced-banglabert
638119	None	advanced-banglabert
409931	None	advanced-banglabert
434699	Abusive	advanced-banglabert
420374	None	advanced-banglabert
125886	None	advanced-banglabert
120592	Profane	advanced-banglabert
865202	None	advanced-banglabert
669260	Political Hate	advanced-banglabert
407167	None	advanced-banglabert
335782	None	advanced-banglabert
57246	None	advanced-banglabert
191624	None	advanced-banglabert
273545	None	advanced-banglabert
769399	None	advanced-banglabert
239609	Political Hate	advanced-banglabert
518604	Abusive	advanced-banglabert
550866	Abusive	advanced-banglabert
127578	None	advanced-banglabert
611591	Political Hate	advanced-banglabert
6142	None	advanced-banglabert
399198	None	advanced-banglabert
184693	Abusive	advanced-banglabert
844444	Political Hate	advanced-banglabert
306845	None	advanced-banglabert
837885	None	advanced-banglabert
817071	None	advanced-banglabert
427446	None	advanced-banglabert
79478	None	advanced-banglabert
751213	None	advanced-banglabert
561917	Abusive	advanced-banglabert
699314	None	advanced-banglabert
42580	Political Hate	advanced-banglabert
776713	None	advanced-banglabert
349154	None	advanced-banglabert
154175	None	advanced-banglabert
894632	None	advanced-banglabert
477035	Abusive	advanced-banglabert
286643	None	advanced-banglabert
862473	None	advanced-banglabert
756224	Political Hate	advanced-banglabert
589822	Political Hate	advanced-banglabert
446546	None	advanced-banglabert
525314	None	advanced-banglabert
161409	None	advanced-banglabert
447239	Abusive	advanced-banglabert
794100	None	advanced-banglabert
485424	None	advanced-banglabert
674853	None	advanced-banglabert
382684	None	advanced-banglabert
310093	Profane	advanced-banglabert
601938	Abusive	advanced-banglabert
269231	Political Hate	advanced-banglabert
687123	Political Hate	advanced-banglabert
874402	None	advanced-banglabert
345001	None	advanced-banglabert
627939	None	advanced-banglabert
656767	Abusive	advanced-banglabert
223547	None	advanced-banglabert
499828	Religious Hate	advanced-banglabert
172925	Political Hate	advanced-banglabert
529923	None	advanced-banglabert
759000	None	advanced-banglabert
349928	Political Hate	advanced-banglabert
774737	Profane	advanced-banglabert
662749	None	advanced-banglabert
409085	Political Hate	advanced-banglabert
551431	None	advanced-banglabert
393185	None	advanced-banglabert
873038	None	advanced-banglabert
382407	Political Hate	advanced-banglabert
837959	None	advanced-banglabert
162876	None	advanced-banglabert
437820	None	advanced-banglabert
199289	Abusive	advanced-banglabert
104200	Political Hate	advanced-banglabert
324714	None	advanced-banglabert
589474	None	advanced-banglabert
310775	Profane	advanced-banglabert
851244	None	advanced-banglabert
540072	None	advanced-banglabert
631252	Political Hate	advanced-banglabert
69003	None	advanced-banglabert
175661	Abusive	advanced-banglabert
518510	None	advanced-banglabert
313487	Profane	advanced-banglabert
636332	None	advanced-banglabert
41764	Profane	advanced-banglabert
768333	Profane	advanced-banglabert
591251	Political Hate	advanced-banglabert
331498	Political Hate	advanced-banglabert
99940	Political Hate	advanced-banglabert
586446	Political Hate	advanced-banglabert
652301	None	advanced-banglabert
918218	Profane	advanced-banglabert
875635	None	advanced-banglabert
671399	Abusive	advanced-banglabert
520637	None	advanced-banglabert
796352	None	advanced-banglabert
313780	None	advanced-banglabert
361933	None	advanced-banglabert
207914	Abusive	advanced-banglabert
780851	None	advanced-banglabert
868255	Abusive	advanced-banglabert
561636	None	advanced-banglabert
233270	Political Hate	advanced-banglabert
693489	None	advanced-banglabert
50122	None	advanced-banglabert
835013	None	advanced-banglabert
639467	Abusive	advanced-banglabert
295779	None	advanced-banglabert
361662	None	advanced-banglabert
934426	None	advanced-banglabert
774660	None	advanced-banglabert
830005	None	advanced-banglabert
84950	None	advanced-banglabert
903884	Profane	advanced-banglabert
462187	None	advanced-banglabert
652194	None	advanced-banglabert
76367	Political Hate	advanced-banglabert
609560	Political Hate	advanced-banglabert
500864	None	advanced-banglabert
881442	None	advanced-banglabert
58756	None	advanced-banglabert
92445	Political Hate	advanced-banglabert
198149	Political Hate	advanced-banglabert
353487	None	advanced-banglabert
921329	Abusive	advanced-banglabert
902217	None	advanced-banglabert
119778	None	advanced-banglabert
797786	Political Hate	advanced-banglabert
865229	Abusive	advanced-banglabert
113338	None	advanced-banglabert
569583	Abusive	advanced-banglabert
658408	Profane	advanced-banglabert
504385	None	advanced-banglabert
231557	Political Hate	advanced-banglabert
681122	None	advanced-banglabert
798894	Political Hate	advanced-banglabert
285912	None	advanced-banglabert
269423	Abusive	advanced-banglabert
213800	Political Hate	advanced-banglabert
853451	Profane	advanced-banglabert
715880	None	advanced-banglabert
169064	Profane	advanced-banglabert
235872	Profane	advanced-banglabert
273445	Abusive	advanced-banglabert
13529	Abusive	advanced-banglabert
930140	Abusive	advanced-banglabert
86014	Political Hate	advanced-banglabert
579553	None	advanced-banglabert
734740	None	advanced-banglabert
845866	None	advanced-banglabert
280774	None	advanced-banglabert
161922	None	advanced-banglabert
206416	Political Hate	advanced-banglabert
41431	Profane	advanced-banglabert
652496	None	advanced-banglabert
300287	None	advanced-banglabert
421960	Abusive	advanced-banglabert
422162	Political Hate	advanced-banglabert
932160	None	advanced-banglabert
145932	None	advanced-banglabert
555370	None	advanced-banglabert
171891	Abusive	advanced-banglabert
847344	None	advanced-banglabert
515963	None	advanced-banglabert
575143	None	advanced-banglabert
180879	None	advanced-banglabert
528980	Abusive	advanced-banglabert
911949	None	advanced-banglabert
418118	None	advanced-banglabert
209029	Political Hate	advanced-banglabert
269696	Abusive	advanced-banglabert
148337	None	advanced-banglabert
157424	None	advanced-banglabert
25772	Profane	advanced-banglabert
393291	Abusive	advanced-banglabert
159011	None	advanced-banglabert
599575	None	advanced-banglabert
297291	None	advanced-banglabert
717483	None	advanced-banglabert
686694	None	advanced-banglabert
419822	Profane	advanced-banglabert
7223	None	advanced-banglabert
175680	None	advanced-banglabert
419538	None	advanced-banglabert
275529	Political Hate	advanced-banglabert
10770	Abusive	advanced-banglabert
97893	None	advanced-banglabert
645986	Political Hate	advanced-banglabert
607091	Abusive	advanced-banglabert
687225	Abusive	advanced-banglabert
609737	Abusive	advanced-banglabert
937739	None	advanced-banglabert
653394	Abusive	advanced-banglabert
620501	Abusive	advanced-banglabert
784384	None	advanced-banglabert
454503	Profane	advanced-banglabert
214683	Religious Hate	advanced-banglabert
876357	None	advanced-banglabert
142666	None	advanced-banglabert
55979	Abusive	advanced-banglabert
242275	None	advanced-banglabert
483653	None	advanced-banglabert
159835	None	advanced-banglabert
245503	None	advanced-banglabert
287313	None	advanced-banglabert
687305	None	advanced-banglabert
841774	Abusive	advanced-banglabert
33949	None	advanced-banglabert
808747	Abusive	advanced-banglabert
202051	Abusive	advanced-banglabert
156086	Abusive	advanced-banglabert
771833	None	advanced-banglabert
786151	None	advanced-banglabert
115360	Abusive	advanced-banglabert
449551	None	advanced-banglabert
538374	None	advanced-banglabert
824384	None	advanced-banglabert
610506	Political Hate	advanced-banglabert
713479	None	advanced-banglabert
742293	None	advanced-banglabert
364444	Profane	advanced-banglabert
922153	Political Hate	advanced-banglabert
361264	Religious Hate	advanced-banglabert
824556	Political Hate	advanced-banglabert
817775	None	advanced-banglabert
524777	Abusive	advanced-banglabert
888465	Political Hate	advanced-banglabert
243971	Profane	advanced-banglabert
558498	Abusive	advanced-banglabert
416375	Abusive	advanced-banglabert
597034	None	advanced-banglabert
559103	None	advanced-banglabert
264296	None	advanced-banglabert
93435	Profane	advanced-banglabert
55635	Profane	advanced-banglabert
935558	None	advanced-banglabert
689783	Abusive	advanced-banglabert
883480	None	advanced-banglabert
803203	Political Hate	advanced-banglabert
434222	None	advanced-banglabert
272549	Political Hate	advanced-banglabert
225927	None	advanced-banglabert
830724	None	advanced-banglabert
679894	Abusive	advanced-banglabert
658690	None	advanced-banglabert
243868	Political Hate	advanced-banglabert
909216	Political Hate	advanced-banglabert
450962	None	advanced-banglabert
620537	Political Hate	advanced-banglabert
902050	None	advanced-banglabert
430645	None	advanced-banglabert
796944	Political Hate	advanced-banglabert
574034	Profane	advanced-banglabert
893365	None	advanced-banglabert
37117	Abusive	advanced-banglabert
645551	Political Hate	advanced-banglabert
235229	None	advanced-banglabert
909400	None	advanced-banglabert
572852	None	advanced-banglabert
3489	None	advanced-banglabert
382421	None	advanced-banglabert
430146	None	advanced-banglabert
437126	Political Hate	advanced-banglabert
83514	Political Hate	advanced-banglabert
82517	Political Hate	advanced-banglabert
904167	None	advanced-banglabert
158044	Political Hate	advanced-banglabert
72504	Abusive	advanced-banglabert
761729	None	advanced-banglabert
456022	Political Hate	advanced-banglabert
580475	None	advanced-banglabert
806039	None	advanced-banglabert
46813	None	advanced-banglabert
871931	None	advanced-banglabert
607214	Abusive	advanced-banglabert
594824	Political Hate	advanced-banglabert
40656	Abusive	advanced-banglabert
232903	Political Hate	advanced-banglabert
403931	None	advanced-banglabert
265266	None	advanced-banglabert
577318	Profane	advanced-banglabert
